#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046291.1	3796957	3798174	+		wcaC	FOC20_RS17840	WP_079841909.1	405	colanic acid biosynthesis glycosyltransferase WcaC
chromosome	NZ_CP046291.1	3798149	3799363	+		wcaD	FOC20_RS17845	WP_000091402.1	404	MULTISPECIES: putative colanic acid polymerase WcaD
chromosome	NZ_CP046291.1	3799376	3800122	+		wcaE	FOC20_RS17850	WP_000480134.1	248	MULTISPECIES: colanic acid biosynthesis glycosyltransferase WcaE
chromosome	NZ_CP046291.1	3800138	3800692	+		wcaF	FOC20_RS17855	WP_088758702.1	184	colanic acid biosynthesis acetyltransferase WcaF
chromosome	NZ_CP046291.1	3800716	3801837	+		gmd	FOC20_RS17860	WP_061372100.1	373	"GDP-mannose 4,6-dehydratase"
chromosome	NZ_CP046291.1	3801840	3802805	+			FOC20_RS17865	WP_001041701.1	321	MULTISPECIES: GDP-L-fucose synthase
chromosome	NZ_CP046291.1	3802808	3803281	+			FOC20_RS17870	WP_080094869.1	157	GDP-mannose mannosyl hydrolase
chromosome	NZ_CP046291.1	3803278	3804501	+		wcaI	FOC20_RS17875	WP_080094868.1	407	colanic acid biosynthesis fucosyltransferase WcaI
chromosome	NZ_CP046291.1	3804498	3805940	+		cpsB	FOC20_RS17880	WP_000605943.1	480	MULTISPECIES: mannose-1-phosphate guanyltransferase
chromosome	NZ_CP046291.1	3806051	3807421	+		cpsG	FOC20_RS17885	WP_156010577.1	456	colanic acid biosynthesis phosphomannomutase CpsG
chromosome	NZ_CP046291.1	3807475	3808869	+		wcaJ	FOC20_RS17890	WP_000183155.1	464	MULTISPECIES: undecaprenyl-phosphate glucose phosphotransferase
chromosome	NZ_CP046291.1	3808971	3810449	+		wzxC	FOC20_RS17895	WP_023254150.1	492	colanic acid undecaprenyl disphosphate flippase WzxC
chromosome	NZ_CP046291.1	3810471	3811751	+		wcaK	FOC20_RS17900	WP_000770901.1	426	MULTISPECIES: colanic acid biosynthesis pyruvyl transferase WcaK
chromosome	NZ_CP046291.1	3811748	3812968	+		wcaL	FOC20_RS17905	WP_156010578.1	406	colanic acid biosynthesis glycosyltransferase WcaL
chromosome	NZ_CP046291.1	3812979	3814382	+		wcaM	FOC20_RS17910	WP_080160206.1	467	colanic acid biosynthesis protein WcaM
chromosome	NZ_CP046291.1	3814560	3815453	+		galF	FOC20_RS17915	WP_000981469.1	297	MULTISPECIES: GalU regulator GalF
chromosome	NZ_CP046291.1	3815830	3816915	+		rfbB	FOC20_RS17920	WP_156010579.1	361	"dTDP-glucose 4,6-dehydratase"
chromosome	NZ_CP046291.1	3816915	3817814	+		rfbD	FOC20_RS17925	WP_001023659.1	299	MULTISPECIES: dTDP-4-dehydrorhamnose reductase
chromosome	NZ_CP046291.1	3817862	3818740	+		rfbA	FOC20_RS17930	WP_000857535.1	292	MULTISPECIES: glucose-1-phosphate thymidylyltransferase RfbA
chromosome	NZ_CP046291.1	3818741	3819292	+		rfbC	FOC20_RS17935	WP_076726835.1	183	"dTDP-4-dehydrorhamnose 3,5-epimerase"
chromosome	NZ_CP046291.1	3819298	3820272	+			FOC20_RS17940	WP_076726833.1	324	"CDP-6-deoxy-delta-3,4-glucoseen reductase"
chromosome	NZ_CP046291.1	3820288	3821061	+		rfbF	FOC20_RS17945	WP_000648783.1	257	MULTISPECIES: glucose-1-phosphate cytidylyltransferase
chromosome	NZ_CP046291.1	3821066	3822145	+		rfbG	FOC20_RS17950	WP_076726832.1	359	"CDP-glucose 4,6-dehydratase"
chromosome	NZ_CP046291.1	3822172	3823485	+		rfbH	FOC20_RS17955	WP_076726830.1	437	lipopolysaccharide biosynthesis protein RfbH
chromosome	NZ_CP046291.1	3823521	3824360	+			FOC20_RS17960	WP_001729035.1	279	CDP-paratose synthase
chromosome	NZ_CP046291.1	3824357	3825373	+			FOC20_RS17965	WP_000770933.1	338	MULTISPECIES: CDP-paratose 2-epimerase
chromosome	NZ_CP046291.1	3825444	3826742	+			FOC20_RS17970	WP_076726828.1	432	MATE family efflux transporter
chromosome	NZ_CP046291.1	3826744	3827745	+			FOC20_RS17975	WP_076726827.1	333	glycosyltransferase family 2 protein
chromosome	NZ_CP046291.1	3829620	3830810	+			FOC20_RS17985	WP_076726825.1	396	oligosaccharide repeat unit polymerase
chromosome	NZ_CP046291.1	3830803	3831888	+			FOC20_RS17990	WP_058805809.1	361	MULTISPECIES: glycosyltransferase
chromosome	NZ_CP046291.1	3831892	3832839	+			FOC20_RS17995	WP_076726823.1	315	glycosyltransferase
chromosome	NZ_CP046291.1	3832840	3834279	+			FOC20_RS18000	WP_076726821.1	479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
chromosome	NZ_CP046291.1	3834266	3835699	+		rfbK	FOC20_RS18005	WP_156010580.1	477	O-antigen biosynthesis phosphomannomutase RfbK
chromosome	NZ_CP046291.1	3835771	3837201	+			FOC20_RS18010	WP_000368705.1	476	MULTISPECIES: undecaprenyl-phosphate galactose phosphotransferase WbaP
chromosome	NZ_CP046291.1	3838733	3840139	+		gndA	FOC20_RS18020	WP_000043533.1	468	MULTISPECIES: NADP-dependent phosphogluconate dehydrogenase
chromosome	NZ_CP046291.1	3840375	3841541	+		ugd	FOC20_RS18025	WP_000704826.1	388	MULTISPECIES: UDP-glucose 6-dehydrogenase
chromosome	NZ_CP046291.1	3841684	3842667	+		wzzB	FOC20_RS18030	WP_080189378.1	327	LPS O-antigen chain length determinant protein WzzB
chromosome	NZ_CP046291.1	3842748	3843359	-			FOC20_RS18035	WP_000954846.1	203	MULTISPECIES: bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE
chromosome	NZ_CP046291.1	3843353	3844129	-		hisF	FOC20_RS18040	WP_000880125.1	258	MULTISPECIES: imidazole glycerol phosphate synthase subunit HisF
chromosome	NZ_CP046291.1	3844111	3844848	-		hisA	FOC20_RS18045	WP_000586409.1	245	MULTISPECIES: 1-(5-phosphoribosyl)-5
chromosome	NZ_CP046291.1	3844848	3845438	-		hisH	FOC20_RS18050	WP_001103591.1	196	MULTISPECIES: imidazole glycerol phosphate synthase subunit HisH
chromosome	NZ_CP046291.1	3845438	3846505	-		hisB	FOC20_RS18055	WP_000080044.1	355	MULTISPECIES: bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB
chromosome	NZ_CP046291.1	3846502	3847581	-		hisC	FOC20_RS18060	WP_000102715.1	359	MULTISPECIES: histidinol-phosphate transaminase
chromosome	NZ_CP046291.1	3847578	3848882	-		hisD	FOC20_RS18065	WP_156010581.1	434	histidinol dehydrogenase
chromosome	NZ_CP046291.1	3848985	3849884	-		hisG	FOC20_RS18070	WP_000886600.1	299	MULTISPECIES: ATP phosphoribosyltransferase
chromosome	NZ_CP046291.1	3850030	3850080	-		hisL	FOC20_RS18075	WP_001364200.1	16	MULTISPECIES: his operon leader peptide
chromosome	NZ_CP046291.1	3850243	3851067	+			FOC20_RS18080	WP_000754712.1	274	MULTISPECIES: SDR family oxidoreductase
chromosome	NZ_CP046291.1	3851113	3852027	+			FOC20_RS18085	WP_000803316.1	304	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046291.1	3852261	3852323	+		yoeI	FOC20_RS18090	WP_096335044.1	20	MULTISPECIES: membrane protein YoeI
chromosome	NZ_CP046291.1	3852313	3853671	+		plaP	FOC20_RS18095	WP_001519005.1	452	MULTISPECIES: putrescine/proton symporter PlaP
chromosome	NZ_CP046291.1	3853807	3855231	-		sbcB	FOC20_RS18100	WP_058331804.1	474	exodeoxyribonuclease I
chromosome	NZ_CP046291.1	3855634	3857910	+		phsA	FOC20_RS18105	WP_076937135.1	758	thiosulfate reductase PhsA
chromosome	NZ_CP046291.1	3857925	3858503	+		phsB	FOC20_RS18110	WP_052907430.1	192	thiosulfate reductase electron transport protein PhsB
chromosome	NZ_CP046291.1	3858500	3859264	+			FOC20_RS18115	WP_001092553.1	254	MULTISPECIES: thiosulfate reductase cytochrome B subunit
chromosome	NZ_CP046291.1	3859388	3860560	+		dacD	FOC20_RS18120	WP_000925042.1	390	MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase DacD
chromosome	NZ_CP046291.1	3860711	3861178	+		sbmC	FOC20_RS18125	WP_000384326.1	155	MULTISPECIES: DNA gyrase inhibitor SbmC
chromosome	NZ_CP046291.1	3861297	3862355	+			FOC20_RS18130	WP_001200854.1	352	MULTISPECIES: FUSC family protein
chromosome	NZ_CP046291.1	3862600	3862935	+			FOC20_RS18135	WP_000450405.1	111	MULTISPECIES: DUF496 family protein
chromosome	NZ_CP046291.1	3862969	3863835	-		pduX	FOC20_RS18140	WP_001805106.1	288	MULTISPECIES: L-threonine kinase PduX
chromosome	NZ_CP046291.1	3863929	3865143	-		pduW	FOC20_RS18145	WP_000120647.1	404	MULTISPECIES: propanediol utilization propionate kinase PduW
chromosome	NZ_CP046291.1	3865128	3865580	-		pduV	FOC20_RS18150	WP_000826277.1	150	MULTISPECIES: propanediol utilization protein PduV
chromosome	NZ_CP046291.1	3865585	3865935	-		pduU	FOC20_RS18155	WP_000441103.1	116	MULTISPECIES: propanediol utilization microcompartment protein PduU
chromosome	NZ_CP046291.1	3865935	3866489	-		pduT	FOC20_RS18160	WP_156010582.1	184	propanediol utilization microcompartment protein PduT
chromosome	NZ_CP046291.1	3866492	3867847	-		pduS	FOC20_RS18165	WP_156010583.1	451	cobalamin reductase PduS
chromosome	NZ_CP046291.1	3867844	3868956	-		pduQ	FOC20_RS18170	WP_156010584.1	370	1-propanol dehydrogenase PduQ
chromosome	NZ_CP046291.1	3868968	3870362	-		pduP	FOC20_RS18175	WP_156010585.1	464	CoA-acylating propionaldehyde dehydrogenase PduP
chromosome	NZ_CP046291.1	3870359	3871369	-		pduO	FOC20_RS18180	WP_001029486.1	336	"MULTISPECIES: two-domain cob(I)yrinic acid a,c-diamide adenosyltransferase PduO"
chromosome	NZ_CP046291.1	3871379	3871654	-		pduN	FOC20_RS18185	WP_000549825.1	91	MULTISPECIES: propanediol utilization microcompartment protein PduN
chromosome	NZ_CP046291.1	3871658	3872149	-		pduM	FOC20_RS18190	WP_001012965.1	163	MULTISPECIES: propanediol utilization microcompartment protein PduM
chromosome	NZ_CP046291.1	3872146	3872778	-			FOC20_RS18195	WP_000356733.1	210	MULTISPECIES: phosphate propanoyltransferase
chromosome	NZ_CP046291.1	3872778	3873260	-		pduK	FOC20_RS18200	WP_156010586.1	160	propanediol utilization microcompartment protein PduK
chromosome	NZ_CP046291.1	3873264	3873539	-		pduJ	FOC20_RS18205	WP_001057755.1	91	MULTISPECIES: propanediol utilization microcompartment protein PduJ
chromosome	NZ_CP046291.1	3873558	3873908	-		pduH	FOC20_RS18210	WP_076935375.1	116	propanediol dehydratase reactivase beta subunit PduH
chromosome	NZ_CP046291.1	3873898	3875730	-		pduG	FOC20_RS18215	WP_156010587.1	610	propanediol dehydratase reactivase alpha subunit PduG
chromosome	NZ_CP046291.1	3875746	3876267	-		pduE	FOC20_RS18220	WP_156010588.1	173	propanediol dehydratase small subunit PduE
chromosome	NZ_CP046291.1	3876282	3876956	-		pduD	FOC20_RS18225	WP_000405049.1	224	MULTISPECIES: propanediol dehydratase medium subunit PduD
chromosome	NZ_CP046291.1	3876967	3878631	-		pduC	FOC20_RS18230	WP_001256899.1	554	MULTISPECIES: propanediol dehydratase large subunit PduC
chromosome	NZ_CP046291.1	3878650	3879462	-		pduB	FOC20_RS18235	WP_000097500.1	270	MULTISPECIES: propanediol utilization microcompartment protein PduB
chromosome	NZ_CP046291.1	3879459	3879743	-		pduA	FOC20_RS18240	WP_001183618.1	94	MULTISPECIES: propanediol utilization microcompartment protein PduA
chromosome	NZ_CP046291.1	3880268	3881062	+		pduF	FOC20_RS18245	WP_001000023.1	264	MULTISPECIES: propanediol diffusion facilitator PduF
chromosome	NZ_CP046291.1	3881279	3882190	+		pocR	FOC20_RS18250	WP_156010589.1	303	regulatory protein PocR
chromosome	NZ_CP046291.1	3882788	3884167	+			FOC20_RS18255	WP_023219318.1	459	"MULTISPECIES: cobyrinate a,c-diamide synthase"
chromosome	NZ_CP046291.1	3884164	3885123	+			FOC20_RS18260	WP_156010590.1	319	adenosylcobinamide-phosphate synthase CbiB
chromosome	NZ_CP046291.1	3885134	3885766	+			FOC20_RS18265	WP_023214779.1	210	MULTISPECIES: cobalt-precorrin-8 methylmutase
chromosome	NZ_CP046291.1	3885766	3886905	+			FOC20_RS18270	WP_156010591.1	379	cobalt-precorrin-5B (C(1))-methyltransferase CbiD
chromosome	NZ_CP046291.1	3886899	3887504	+			FOC20_RS18275	WP_000958841.1	201	MULTISPECIES: cobalt-precorrin-7 (C(5))-methyltransferase
chromosome	NZ_CP046291.1	3887494	3888072	+			FOC20_RS18280	WP_000650985.1	192	MULTISPECIES: decarboxylating cobalt-precorrin-6B (C(15))-methyltransferase
chromosome	NZ_CP046291.1	3888056	3888829	+			FOC20_RS18285	WP_023219321.1	257	MULTISPECIES: cobalt-precorrin-4 methyltransferase
chromosome	NZ_CP046291.1	3888810	3889865	+		cbiG	FOC20_RS18290	WP_001098914.1	351	MULTISPECIES: cobalt-precorrin 5A hydrolase
chromosome	NZ_CP046291.1	3889865	3890590	+			FOC20_RS18295	WP_058331795.1	241	precorrin-3B C(17)-methyltransferase
chromosome	NZ_CP046291.1	3890587	3891378	+			FOC20_RS18300	WP_001001975.1	263	MULTISPECIES: cobalt-precorrin-6A reductase
chromosome	NZ_CP046291.1	3891381	3892175	+			FOC20_RS18305	WP_000709784.1	264	MULTISPECIES: sirohydrochlorin cobaltochelatase
chromosome	NZ_CP046291.1	3892172	3892885	+			FOC20_RS18310	WP_001013548.1	237	MULTISPECIES: cobalt-factor II C(20)-methyltransferase
chromosome	NZ_CP046291.1	3892882	3893619	+		cbiM	FOC20_RS18315	WP_001808092.1	245	MULTISPECIES: cobalt ECF transporter S component CbiM
chromosome	NZ_CP046291.1	3893621	3893902	+			FOC20_RS18320	WP_076726800.1	93	energy-coupling factor ABC transporter substrate-binding protein
chromosome	NZ_CP046291.1	3893889	3894566	+			FOC20_RS18325	WP_156010718.1	225	energy-coupling factor ABC transporter transmembrane protein
chromosome	NZ_CP046291.1	3894575	3895390	+			FOC20_RS18330	WP_000881542.1	271	MULTISPECIES: energy-coupling factor ABC transporter ATP-binding protein
chromosome	NZ_CP046291.1	3895387	3896907	+			FOC20_RS18335	WP_156010592.1	506	cobyric acid synthase
chromosome	NZ_CP046291.1	3896904	3897449	+		cobU	FOC20_RS18340	WP_000973146.1	181	MULTISPECIES: bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
chromosome	NZ_CP046291.1	3897446	3898189	+		cobS	FOC20_RS18345	WP_000039993.1	247	MULTISPECIES: adenosylcobinamide-GDP ribazoletransferase
chromosome	NZ_CP046291.1	3898216	3899286	+		cobT	FOC20_RS18350	WP_001649922.1	356	MULTISPECIES: nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
chromosome	NZ_CP046291.1	3899364	3900293	+		ldtA	FOC20_RS18355	WP_156010593.1	309	"L,D-transpeptidase"
chromosome	NZ_CP046291.1	3900754	3902211	+			FOC20_RS18365	WP_001538409.1	485	MULTISPECIES: EmmdR/YeeO family multidrug/toxin efflux MATE transporter
chromosome	NZ_CP046291.1	3902593	3903855	+			FOC20_RS18375	WP_156010594.1	420	integrase arm-type DNA-binding domain-containing protein
chromosome	NZ_CP046291.1	3903937	3904197	-			FOC20_RS18380	WP_023258398.1	86	helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	3904301	3904561	-			FOC20_RS18385	WP_020898917.1	86	MULTISPECIES: helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	3904682	3904903	+			FOC20_RS18390	WP_031609636.1	73	helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	3905768	3906640	+			FOC20_RS18395	WP_156010595.1	290	integrase domain-containing protein
chromosome	NZ_CP046291.1	3907073	3909238	-			FOC20_RS18400	WP_079973983.1	721	DEAD/DEAH box helicase
chromosome	NZ_CP046291.1	3909235	3910683	-			FOC20_RS18405	WP_156010596.1	482	SAVED domain-containing protein
chromosome	NZ_CP046291.1	3910680	3911813	-			FOC20_RS18410	WP_156010597.1	377	MBL fold metallo-hydrolase
chromosome	NZ_CP046291.1	3913383	3913847	+			FOC20_RS18415	WP_024798297.1	154	hypothetical protein
chromosome	NZ_CP046291.1	3913841	3914167	+			FOC20_RS18420	WP_000228159.1	108	MULTISPECIES: DUF1493 family protein
chromosome	NZ_CP046291.1	3914362	3915816	+			FOC20_RS18430	WP_076935361.1	484	AMP nucleosidase
chromosome	NZ_CP046291.1	3916729	3917286	-			FOC20_RS18440	WP_023201872.1	185	MULTISPECIES: NAD(P)H-dependent oxidoreductase
chromosome	NZ_CP046291.1	3917401	3917742	+			FOC20_RS18445	WP_023137514.1	113	MULTISPECIES: helix-turn-helix transcriptional regulator
chromosome	NZ_CP046291.1	3919359	3920156	-		mtfA	FOC20_RS18470	WP_000598920.1	265	MULTISPECIES: DgsA anti-repressor MtfA
chromosome	NZ_CP046291.1	3920624	3920785	+			FOC20_RS18480	WP_031607914.1	53	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3920912	3921331	+			FOC20_RS18485	WP_023200548.1	139	translesion error-prone DNA polymerase V autoproteolytic subunit
chromosome	NZ_CP046291.1	3921334	3922602	+			FOC20_RS18490	WP_064013310.1	422	Y-family DNA polymerase
chromosome	NZ_CP046291.1	3923058	3923270	+			FOC20_RS18495	WP_000208509.1	70	MULTISPECIES: cold-shock protein
chromosome	NZ_CP046291.1	3923281	3923469	+			FOC20_RS18500	WP_024131163.1	62	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3923729	3924940	-		ompC	FOC20_RS18505	WP_001080675.1	403	MULTISPECIES: porin OmpC
chromosome	NZ_CP046291.1	3925590	3925901	+			FOC20_RS18510	WP_000107437.1	103	MULTISPECIES: cell division protein DrpB
chromosome	NZ_CP046291.1	3925981	3926676	+			FOC20_RS18515	WP_025840256.1	231	phosphohydrolase
chromosome	NZ_CP046291.1	3926750	3928180	+			FOC20_RS18520	WP_080210661.1	476	DNA cytosine methyltransferase
chromosome	NZ_CP046291.1	3928161	3928631	+			FOC20_RS18525	WP_000785978.1	156	MULTISPECIES: very short patch repair endonuclease
chromosome	NZ_CP046291.1	3928620	3929540	-		yedA	FOC20_RS18530	WP_001212263.1	306	MULTISPECIES: drug/metabolite exporter YedA
chromosome	NZ_CP046291.1	3929710	3930627	+			FOC20_RS18535	WP_086010514.1	305	DUF808 domain-containing protein
chromosome	NZ_CP046291.1	3930704	3930889	+			FOC20_RS18540	WP_000232161.1	61	MULTISPECIES: YodC family protein
chromosome	NZ_CP046291.1	3931054	3932766	+		yedQ	FOC20_RS18545	WP_001119828.1	570	MULTISPECIES: cellulose biosynthesis regulator YedQ
chromosome	NZ_CP046291.1	3932745	3933560	-			FOC20_RS18550	WP_000948786.1	271	MULTISPECIES: mannosyl-3-phosphoglycerate phosphatase-related protein
chromosome	NZ_CP046291.1	3933870	3934097	-		yodD	FOC20_RS18555	WP_000844798.1	75	MULTISPECIES: YodD family peroxide/acid resistance protein
chromosome	NZ_CP046291.1	3934226	3934420	+		dsrB	FOC20_RS18560	WP_000867218.1	64	MULTISPECIES: protein DsrB
chromosome	NZ_CP046291.1	3934459	3935082	-		rcsA	FOC20_RS18565	WP_000103971.1	207	MULTISPECIES: transcriptional regulator RcsA
chromosome	NZ_CP046291.1	3935364	3936158	-		fliR	FOC20_RS18570	WP_000616953.1	264	MULTISPECIES: flagellar type III secretion system protein FliR
chromosome	NZ_CP046291.1	3936167	3936436	-		fliQ	FOC20_RS18575	WP_000187355.1	89	MULTISPECIES: flagellar biosynthesis protein FliQ
chromosome	NZ_CP046291.1	3936446	3937183	-		fliP	FOC20_RS18580	WP_001253411.1	245	MULTISPECIES: flagellar type III secretion system pore protein FliP
chromosome	NZ_CP046291.1	3937183	3937560	-		fliO	FOC20_RS18585	WP_000978276.1	125	MULTISPECIES: flagellar type III secretion system protein FliO
chromosome	NZ_CP046291.1	3937560	3937973	-		fliN	FOC20_RS18590	WP_001282115.1	137	MULTISPECIES: flagellar motor switch protein FliN
chromosome	NZ_CP046291.1	3937970	3938974	-		fliM	FOC20_RS18595	WP_000502811.1	334	MULTISPECIES: flagellar motor switch protein FliM
chromosome	NZ_CP046291.1	3938979	3939446	-		fliL	FOC20_RS18600	WP_000132169.1	155	MULTISPECIES: flagellar basal body-associated protein FliL
chromosome	NZ_CP046291.1	3939551	3940774	-		fliK	FOC20_RS18605	WP_094897173.1	407	flagellar hook length control protein FliK
chromosome	NZ_CP046291.1	3940771	3941214	-		fliJ	FOC20_RS18610	WP_000046981.1	147	MULTISPECIES: flagella biosynthesis chaperone FliJ
chromosome	NZ_CP046291.1	3941236	3942606	-		fliI	FOC20_RS18615	WP_000213257.1	456	MULTISPECIES: flagellum-specific ATP synthase FliI
chromosome	NZ_CP046291.1	3942606	3943313	-		fliH	FOC20_RS18620	WP_000064158.1	235	MULTISPECIES: flagellar assembly protein FliH
chromosome	NZ_CP046291.1	3943306	3944301	-		fliG	FOC20_RS18625	WP_000067735.1	331	MULTISPECIES: flagellar motor switch protein FliG
chromosome	NZ_CP046291.1	3944294	3945976	-		fliF	FOC20_RS18630	WP_001276828.1	560	MULTISPECIES: flagellar M-ring protein FliF
chromosome	NZ_CP046291.1	3946193	3946507	+		fliE	FOC20_RS18635	WP_000719037.1	104	MULTISPECIES: flagellar hook-basal body complex protein FliE
chromosome	NZ_CP046291.1	3946627	3947013	-			FOC20_RS18640	WP_000639596.1	128	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3947278	3947511	-		yedF	FOC20_RS18645	WP_000790504.1	77	MULTISPECIES: sulfurtransferase-like selenium metabolism protein YedF
chromosome	NZ_CP046291.1	3947508	3948713	-		yedE	FOC20_RS18650	WP_149866908.1	401	selenium metabolism membrane protein YedE/FdhT
chromosome	NZ_CP046291.1	3948899	3949312	+			FOC20_RS18655	WP_076726779.1	137	lipoprotein
chromosome	NZ_CP046291.1	3949352	3950836	-		amyA	FOC20_RS18660	WP_156010598.1	494	alpha-amylase
chromosome	NZ_CP046291.1	3950908	3951276	-		fliT	FOC20_RS18665	WP_000204899.1	122	MULTISPECIES: flagella biosynthesis regulatory protein FliT
chromosome	NZ_CP046291.1	3951276	3951683	-		fliS	FOC20_RS18670	WP_000287760.1	135	MULTISPECIES: flagellar export chaperone FliS
chromosome	NZ_CP046291.1	3951698	3953104	-		fliD	FOC20_RS18675	WP_023137969.1	468	MULTISPECIES: flagellar filament capping protein FliD
chromosome	NZ_CP046291.1	3953103	3953342	+			FOC20_RS18680	WP_001141165.1	79	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3953360	3954877	+			FOC20_RS18685	WP_023203227.1	505	flagellin FliC
chromosome	NZ_CP046291.1	3954956	3956161	+		fliB	FOC20_RS18690	WP_156010599.1	401	flagellin lysine-N-methylase
chromosome	NZ_CP046291.1	3956358	3957077	+			FOC20_RS18695	WP_001087453.1	239	MULTISPECIES: RNA polymerase sigma factor FliA
chromosome	NZ_CP046291.1	3957136	3957687	+		fliZ	FOC20_RS18700	WP_000218080.1	183	MULTISPECIES: flagella biosynthesis regulatory protein FliZ
chromosome	NZ_CP046291.1	3957834	3958634	+		tcyJ	FOC20_RS18705	WP_000761634.1	266	MULTISPECIES: cystine ABC transporter substrate-binding protein
chromosome	NZ_CP046291.1	3958788	3959774	+		dcyD	FOC20_RS18710	WP_001128188.1	328	MULTISPECIES: D-cysteine desulfhydrase
chromosome	NZ_CP046291.1	3959795	3960463	+		tcyL	FOC20_RS18715	WP_001158238.1	222	MULTISPECIES: cystine ABC transporter permease
chromosome	NZ_CP046291.1	3960460	3961212	+		yecC	FOC20_RS18720	WP_001273033.1	250	MULTISPECIES: L-cystine ABC transporter ATP-binding protein YecC
chromosome	NZ_CP046291.1	3961445	3962167	+		sdiA	FOC20_RS18725	WP_023137663.1	240	transcriptional regulator SdiA
chromosome	NZ_CP046291.1	3962235	3962459	-			FOC20_RS18730	WP_000106483.1	74	MULTISPECIES: DUF2594 family protein
chromosome	NZ_CP046291.1	3962456	3962611	-			FOC20_RS18735	WP_000546183.1	51	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3962923	3963579	+		uvrY	FOC20_RS18740	WP_000611323.1	218	MULTISPECIES: UvrY/SirA/GacA family response regulator transcription factor
chromosome	NZ_CP046291.1	3963576	3965408	+		uvrC	FOC20_RS18745	WP_001289467.1	610	excinuclease ABC subunit UvrC
chromosome	NZ_CP046291.1	3965465	3966013	+		pgsA	FOC20_RS18750	WP_001160192.1	182	MULTISPECIES: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
chromosome	NZ_CP046291.1	3966713	3967045	+			FOC20_RS18770	WP_001748518.1	110	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3967259	3968698	+			FOC20_RS18775	WP_156010600.1	479	SH3 domain-containing C40 family peptidase
chromosome	NZ_CP046291.1	3968911	3969237	+			FOC20_RS18780	WP_000240837.1	108	MULTISPECIES: glucose-6-phosphate dehydrogenase
chromosome	NZ_CP046291.1	3969476	3970141	+			FOC20_RS18785	WP_000781522.1	221	MULTISPECIES: YecA family protein
chromosome	NZ_CP046291.1	3970216	3971427	-		tyrP	FOC20_RS18790	WP_001747700.1	403	MULTISPECIES: tyrosine transporter TyrP
chromosome	NZ_CP046291.1	3971654	3971893	+			FOC20_RS18795	WP_000377238.1	79	MULTISPECIES: YecH family protein
chromosome	NZ_CP046291.1	3971939	3972436	-		ftnA	FOC20_RS18800	WP_000920619.1	165	MULTISPECIES: non-heme ferritin
chromosome	NZ_CP046291.1	3972676	3973011	-			FOC20_RS18805	WP_000803229.1	111	MULTISPECIES: YecR-like lipofamily protein
chromosome	NZ_CP046291.1	3973267	3973905	+			FOC20_RS18810	WP_000684804.1	212	MULTISPECIES: RpiB/LacA/LacB family sugar-phosphate isomerase
chromosome	NZ_CP046291.1	3974084	3974587	-			FOC20_RS18815	WP_000741707.1	167	MULTISPECIES: non-heme ferritin-like protein
chromosome	NZ_CP046291.1	3975138	3975695	+			FOC20_RS18820	WP_000754796.1	185	MULTISPECIES: DJ-1/PfpI family protein
chromosome	NZ_CP046291.1	3976329	3977132	+		otsB	FOC20_RS18830	WP_000840114.1	267	MULTISPECIES: trehalose-phosphatase
chromosome	NZ_CP046291.1	3977107	3978528	+		otsA	FOC20_RS18835	WP_000089042.1	473	"MULTISPECIES: alpha,alpha-trehalose-phosphate synthase"
chromosome	NZ_CP046291.1	3978546	3978974	-		uspC	FOC20_RS18840	WP_000122606.1	142	MULTISPECIES: universal stress protein UspC
chromosome	NZ_CP046291.1	3978971	3979087	-			FOC20_RS18845	WP_001617301.1	38	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	3979770	3980111	+		flhD	FOC20_RS18850	WP_001518146.1	113	MULTISPECIES: flagellar transcriptional regulator FlhD
chromosome	NZ_CP046291.1	3980108	3980692	+		flhC	FOC20_RS18855	WP_000605987.1	194	MULTISPECIES: flagellar transcriptional regulator FlhC
chromosome	NZ_CP046291.1	3980818	3981705	+		motA	FOC20_RS18860	WP_000906312.1	295	MULTISPECIES: flagellar motor stator protein MotA
chromosome	NZ_CP046291.1	3981702	3982631	+		motB	FOC20_RS18865	WP_000795653.1	309	MULTISPECIES: flagellar motor protein MotB
